job_name,task_name,start_time,end_time,plan_cpu,duration,energy,power_proxy
j_27551,J5_2_3_4,411113.0,411137,100.0,24,1.2069143887959306,0.05028809953316377
j_19576,M1,411125.0,411126,100.0,1,0.0522379359058994,0.0522379359058994
j_20557,M7,411141.0,411142,100.0,1,0.12672990616790653,0.12672990616790653
j_23302,M1,411143.0,411461,50.0,318,13.794612069040262,0.04337928323597567
j_21249,M1,411145.0,411477,100.0,332,11.837556467485134,0.03565529056471426
j_40729,R6_5,411152.0,411158,42.99,6,0.1319441509182087,0.021990691819701452
j_40729,R4_3,411152.0,411158,50.0,6,0.16783424179150594,0.027972373631917655
j_40729,R10_9,411152.0,411629,50.0,477,19.776380407290745,0.04145991699641666
j_40729,M8,411152.0,411157,50.0,5,0.14463528559628758,0.028927057119257516
j_43394,M1,411174.0,411175,100.0,1,0.052388351232375764,0.052388351232375764
j_11289,M1,411175.0,411178,100.0,3,2.5491469242095572,0.8497156414031858
j_37674,R2_1,411177.0,411193,50.0,16,0.6404693739117193,0.04002933586948246
j_8380,M1,411198.0,411201,100.0,3,0.16254046831704674,0.05418015610568225
j_26155,J11_3_6_9_10,411211.0,411362,50.0,151,9.120929208189663,0.06040350468999777
j_32402,R2_1,411227.0,411233,50.0,6,0.1637567179934628,0.0272927863322438
j_19965,R14_13,411230.0,411346,50.0,116,4.51357787956764,0.03891015413420379
j_3828,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,411242.0,411634,35.05,392,4.093959292881593,0.010443773706330593
j_10703,R10_9,411256.0,411315,50.0,59,2.62406240224845,0.044475633936414405
j_10012,M1,411259.0,411260,100.0,1,0.04876288935157898,0.04876288935157898
j_2113,M1,411286.0,411290,100.0,4,0.19581348004461346,0.048953370011153366
j_16824,R7_6,411297.0,411301,100.0,4,0.20846572977049574,0.052116432442623935
j_21249,M1_retry,411300.0,411831,100.0,531,14.720862647189627,0.027722905173615114
j_7712,R2_1,411311.0,411319,50.0,8,0.27051050435790874,0.03381381304473859
j_38678,J22_18_20_21,411313.0,411346,100.0,33,1.7921831481496548,0.05430858024695924
j_41939,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,411313.0,411627,10.0,314,7.560187747617705,0.024077031043368485
j_41939,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,411313.0,411650,5.0,337,8.62002870976524,0.025578720207018516
j_7709,J4_1_3,411318.0,411320,100.0,2,0.17950156276257692,0.08975078138128846
j_17612,M1,411324.0,411326,100.0,2,0.23690822861670283,0.11845411430835141
j_3013,R9_1,411329.0,411332,50.0,3,0.04963988057288452,0.016546626857628175
j_34946,R8_7,411346.0,411348,100.0,2,0.19698559594206363,0.09849279797103182
j_18871,M1,411368.0,411369,100.0,1,0.053844242780432934,0.053844242780432934
j_17342,M1,411376.0,411377,50.0,1,0.08180708720137184,0.08180708720137184
j_12617,M4,411382.0,411424,100.0,42,2.252397982672953,0.05362852339697507
j_27274,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,411385.0,411388,10.0,3,0.04914810708223276,0.016382702360744253
j_13194,M11,411385.0,411507,50.0,122,9.948660568481795,0.08154639810230979
j_30217,R2_1,411386.0,411596,100.0,210,14.377466709676984,0.06846412718893802
j_15556,M1,411387.0,411427,100.0,40,2.3953477399896848,0.05988369349974212
j_35096,M1,411390.0,411391,100.0,1,0.12867648494721542,0.12867648494721542
j_28419,R4_1_2_3,411396.0,411438,50.0,42,1.6304493444634856,0.038820222487225844
j_19687,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,411400.0,411437,30.0,37,1.0321725283804102,0.027896554821092167
j_11747,M3_2,411406.0,411431,50.0,25,1.0217540301292753,0.040870161205171014
j_11619,R39_38,411419.0,411422,100.0,3,0.15041481631309755,0.050138272104365854
j_20817,M1,411419.0,411422,100.0,3,0.2143975411916624,0.07146584706388746
j_22595,R2_1,411423.0,411425,50.0,2,0.05323018818850018,0.02661509409425009
j_9576,R2_1,411436.0,411448,50.0,12,0.35448155466152265,0.029540129555126887
j_1823,M3,411445.0,411447,100.0,2,0.08576586787201075,0.042882933936005375
j_6098,M4,411453.0,411479,100.0,26,1.4606948686627688,0.05618057187164495
j_31537,R14_5,411473.0,411563,100.0,90,5.088598220163412,0.05653998022403791
j_13194,M11_retry,411484.0,411641,50.0,157,11.706582010972527,0.07456421663039826
j_35807,J28_7_8_9_14_15_16_17_18_19_20_21_22_23_24_27,411484.0,411550,100.0,66,4.737682903603904,0.07178307429702885
j_1823,M3_retry,411491.0,411494,100.0,3,0.11383472840098657,0.037944909466995524
j_18051,R8_7,411502.0,411512,100.0,10,0.7543767830331635,0.07543767830331635
j_26081,R2_1,411508.0,411509,50.0,1,0.027306078690635692,0.027306078690635692
j_26081,M1,411508.0,411509,50.0,1,0.025572154052658502,0.025572154052658502
j_9271,R2_1,411522.0,411530,54.24,8,0.24402157177706574,0.030502696472133217
j_16445,J4_2_3,411533.0,411544,50.0,11,0.33231159874754546,0.03021014534068595
j_27876,M1,411538.0,411560,50.0,22,0.7975903523969559,0.03625410692713436
j_17147,R6_5,411548.0,411637,50.0,89,3.500672689674488,0.03933340100757852
j_19268,M1,411552.0,411566,50.0,14,0.28307122483317315,0.020219373202369512
j_4874,R2_1,411553.0,411564,50.0,11,0.30530626372300884,0.027755114883909894
j_15400,R15_14,411568.0,411573,50.0,5,0.15541167096139344,0.03108233419227869
j_11836,M5,411581.0,411602,50.0,21,0.7344886750372084,0.03497565119224802
j_25250,R2_1,411584.0,411588,100.0,4,0.2026328074878049,0.050658201871951226
j_36425,R16_15,411595.0,411651,100.0,56,3.2281889969994166,0.057646232089275294
j_4893,R3_2,411598.0,411611,100.0,13,0.5553488173138461,0.04271913979337278
j_845,J3_1_2,411602.0,411621,100.0,19,0.4896034096572127,0.025768600508274352
j_23588,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,411604.0,411919,10.0,315,7.496317714879968,0.023797834015491962
j_778,R6_2,411631.0,411866,50.0,235,8.326861937900212,0.035433455054894515
j_9500,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,411639.0,411665,5.0,26,0.4682007404204619,0.01800772078540238
j_25241,R2_1,411639.0,411644,92.81,5,0.2331406378860309,0.04662812757720618
j_34841,M53,411640.0,411643,100.0,3,0.2739699794486125,0.09132332648287084
j_27689,M4,411651.0,411655,100.0,4,0.21580851299221085,0.05395212824805271
j_20058,M2,411651.0,411676,100.0,25,1.3878348762266361,0.055513395049065446
j_3723,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,411653.0,411675,10.0,22,0.3693642832224398,0.01678928560101999
j_6326,R13_1,411657.0,411665,50.0,8,0.2650416024485345,0.03313020030606681
j_28952,J17_7_8_9_16,411658.0,412042,50.0,384,15.620002431303948,0.04067708966485403
j_26081,R2_1_retry,411663.0,411664,50.0,1,0.0371717210023827,0.0371717210023827
j_33882,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,411668.0,411674,30.0,6,0.10714735238884542,0.01785789206480757
j_25946,M1,411698.0,411706,100.0,8,0.4704206473425845,0.05880258091782306
j_36746,R4_3,411700.0,411702,100.0,2,0.0914617914725331,0.04573089573626655
j_21844,R2_1,411709.0,411730,50.0,21,1.8625903982008123,0.08869478086670535
j_31190,R4_3,411710.0,411711,100.0,1,0.14696631275521027,0.14696631275521027
j_1616,M1,411726.0,411862,50.0,136,8.555127780768643,0.0629053513291812
j_35477,M5_4,411728.0,411768,100.0,40,2.192254482477084,0.05480636206192711
j_345,R8_6_7,411731.0,411739,100.0,8,0.9742556566645453,0.12178195708306816
j_19314,R2_1,411749.0,411750,100.0,1,0.04932323610781551,0.04932323610781551
j_22084,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,411752.0,411757,10.0,5,0.08675651016852862,0.017351302033705725
j_26701,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,411756.0,412522,5.0,766,20.4739459099852,0.026728388916429764
j_23935,M1,411758.0,411767,100.0,9,0.3912164840479127,0.04346849822754586
j_34841,M53_retry,411759.0,411763,100.0,4,0.3114429972197399,0.07786074930493497
j_34792,R3_2,411763.0,411764,100.0,1,0.13695685918723263,0.13695685918723263
j_29634,R1_4,411767.0,411800,100.0,33,1.931270281072415,0.05852334185067924
j_29703,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,411791.0,411941,75.0,150,7.950755664370394,0.053005037762469294
j_29544,R8_7,411812.0,411957,50.0,145,3.7437699451289648,0.02581910306985493
j_34771,R4_3,411844.0,412157,50.0,313,12.497792185240517,0.03992904851514542
j_7458,R2_1,411853.0,411874,100.0,21,1.6960093748852165,0.08076235118501031
j_4203,M1,411854.0,411860,50.0,6,0.17004596526815471,0.02834099421135912
j_31434,task_LTYzNTQ2NjYwNDc0NjM0MTI0OTg=,411861.0,411885,400.0,24,3.905627968045553,0.1627344986685647
j_30579,J5_1_2_4,411863.0,411877,100.0,14,0.4176099681946946,0.029829283442478184
j_13616,M1,411865.0,411895,50.77,30,0.5269473465199461,0.01756491155066487
j_13616,J6_1_5,411865.0,411879,52.23,14,0.4399417414132324,0.03142441010094517
j_13616,R4_3,411865.0,411867,50.0,2,0.05472743184825875,0.027363715924129374
j_13616,R3_2,411865.0,411867,50.0,2,0.051531844712631475,0.025765922356315737
j_13616,M2,411865.0,411866,50.0,1,0.027754987454667375,0.027754987454667375
j_13616,M5_4,411865.0,411869,50.0,4,0.16898745001810797,0.04224686250452699
j_11924,M3,411874.0,411901,49.19,27,0.8534552104385685,0.0316094522384655
j_28936,M1,411876.0,411890,50.0,14,0.41627740469720625,0.029734100335514733
j_4838,M3_2,411878.0,412044,100.0,166,10.335462336248492,0.06226182130270176
j_42362,M1,411881.0,411882,100.0,1,0.04105750042230894,0.04105750042230894
j_2528,M2,411889.0,411890,100.0,1,0.04775579497426578,0.04775579497426578
j_25011,M1,411895.0,411906,95.31,11,0.5469563060564654,0.04972330055058776
j_42217,R3_2,411919.0,411923,100.0,4,0.17981820165492107,0.04495455041373027
j_13616,M1_retry,411919.0,411961,50.77,42,0.6997140115093269,0.016659857416888735
j_18690,R18_17,411938.0,411991,100.0,53,1.7762460229135568,0.033514075904029376
j_33643,M1,411941.0,411942,100.0,1,0.043609138794389386,0.043609138794389386
j_29446,J22_13_15_17_21,411941.0,412061,100.0,120,7.3577118532980945,0.061314265444150785
j_17615,J10_1_9,411959.0,412712,50.0,753,28.216873928041586,0.03747260813816944
j_17676,J4_2_3,411961.0,411995,50.0,34,1.124370712866645,0.03306972684901897
j_33735,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,411962.0,411965,10.0,3,0.04192787092954811,0.013975956976516038
j_9714,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,411962.0,412029,5.0,67,1.6175037405495158,0.02414184687387337
j_7709,R5_4,411968.0,411972,100.0,4,0.1811010359136622,0.04527525897841555
j_16059,M1,411972.0,411973,50.0,1,0.03085731064297842,0.03085731064297842
j_22661,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,411977.0,411995,5.0,18,0.3320000871820247,0.01844444928789026
j_41146,M6,411986.0,411987,96.02,1,0.07603482470324979,0.07603482470324979
j_41146,M10,411986.0,412222,100.0,236,16.515186047639467,0.0699796018967774
j_41146,R9_8,411986.0,412336,100.0,350,19.92575496054319,0.05693072845869483
j_41146,M13,411986.0,411988,100.0,2,0.09531034339183643,0.047655171695918215
j_41146,R14_13,411986.0,411988,95.9,2,0.18774091625633865,0.09387045812816933
j_41146,R7_6,411986.0,411996,100.0,10,0.2786893375011295,0.02786893375011295
j_41146,J19_9_18,411986.0,412348,100.0,362,33.74260641209038,0.09321161992290161
j_41146,M15_14,411986.0,411997,100.0,11,0.5489007936529811,0.04990007215027101
j_41146,R16_15,411986.0,412022,100.0,36,1.0175161331152722,0.028264337030979785
j_41146,R11_10,411986.0,412187,100.0,201,15.247383580548249,0.07585762975397138
j_39200,MergeTask,412001.0,412007,99.85,6,0.24130464281829253,0.04021744046971542
j_7709,R5_4_retry,412002.0,412009,100.0,7,0.20949769177375505,0.029928241681965007
j_4203,M1_retry,412010.0,412021,50.0,11,0.20974543088935962,0.01906776644448724
j_15197,R4_3,412015.0,412029,50.0,14,0.41944736988598713,0.029960526420427652
j_15197,M5_4,412015.0,412034,50.0,19,0.584607520732629,0.030768816880664684
j_23980,M1,412016.0,412025,100.0,9,0.28805271655991666,0.032005857395546296
j_8472,J3_1_2,412022.0,412041,100.0,19,1.840078828009883,0.09684625410578332
j_1891,M2,412030.0,412031,100.0,1,0.052382357268104224,0.052382357268104224
j_41146,M4,412040.0,412366,100.0,326,17.77411762224716,0.05452183319707718
j_41146,M1,412042.0,413097,100.0,1055,34.49026797249363,0.03269219713032572
j_605,M1,412058.0,412067,89.15,9,0.405556304078296,0.045061811564255115
j_33001,M1,412065.0,412080,100.0,15,0.7790846768875407,0.05193897845916938
j_12843,R2_1,412069.0,412079,100.0,10,0.6118881415779771,0.061188814157797713
j_7138,M5_4,412078.0,412208,100.0,130,8.17595031029622,0.06289192546381707
j_35852,M1,412099.0,412186,50.0,87,2.739870820486775,0.031492768051572126
j_42021,M13,412116.0,412124,50.0,8,0.2265252100937695,0.028315651261721187
j_34090,R11_10,412121.0,413331,100.0,1210,59.85476783214991,0.049466750274504055
j_4015,M22,412127.0,412153,100.0,26,2.0094921459781574,0.07728815946069836
j_11392,R6_5,412130.0,413094,50.0,964,43.29901174143312,0.044915987283644314
j_23694,M18,412138.0,412174,100.0,36,2.0192486328841284,0.0560902398023369
j_36669,J3_1_2,412149.0,412150,100.0,1,0.05211443892426851,0.05211443892426851
j_21116,M1,412152.0,412154,50.0,2,0.0563355124043429,0.02816775620217145
j_9226,J12_3_4_11,412159.0,412179,100.0,20,1.0773154778075418,0.05386577389037709
j_1616,M3,412170.0,412184,50.0,14,0.5307980295693349,0.03791414496923821
j_17038,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,412181.0,412194,100.0,13,0.5395208925449205,0.04150160711884004
j_31921,task_LTQyODU3NDg5MTc1NDcyMTQwNTA=,412194.0,412376,400.0,182,29.853336846662373,0.16402932333330975
j_1500,R2_1,412194.0,412214,100.0,20,1.071875554797501,0.053593777739875045
j_20080,R2_1,412202.0,412241,50.0,39,1.0226963520029158,0.026222983384690146
j_293,M1,412213.0,412214,100.0,1,0.04510739708090202,0.04510739708090202
j_38891,M7,412220.0,412285,56.04,65,4.41052201340775,0.06785418482165768
j_10703,R44_43,412220.0,412272,50.0,52,1.8711536915926015,0.035983724838319256
j_14016,M1,412226.0,412227,50.0,1,0.02792025296526309,0.02792025296526309
j_26156,J12_11_15,412226.0,412253,100.0,27,1.720599054922626,0.06372589092306022
j_8448,J22_11_21,412249.0,412255,50.0,6,0.20247894895299698,0.033746491492166165
j_5869,R7_6,412252.0,412275,50.0,23,0.7403415739071328,0.03218876408291882
j_16818,J5_1_4,412253.0,412283,100.0,30,1.778264057838087,0.0592754685946029
j_32999,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,412254.0,412280,100.0,26,1.452326932885845,0.055858728187917116
j_19544,M2,412256.0,412259,100.0,3,0.22071099960942525,0.07357033320314176
j_5051,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,412260.0,412272,30.0,12,0.26980464304132973,0.022483720253444143
j_12864,M1,412267.0,412283,100.0,16,0.8366881179793961,0.05229300737371226
j_11526,J4_1_3,412292.0,412333,100.0,41,2.279113857390021,0.05558814286317124
j_16743,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,412296.0,412857,28.34,561,19.571465223030415,0.034886747278129085
j_2427,R4_3,412312.0,412313,100.0,1,0.04813947885890244,0.04813947885890244
j_16405,M3_2,412313.0,412320,100.0,7,0.26882931461174414,0.03840418780167774
j_12102,M2,412316.0,412317,100.0,1,0.04589064954350289,0.04589064954350289
j_27876,R2_1,412345.0,412385,50.0,40,1.8239422451589273,0.045598556128973185
j_6887,M1,412347.0,412348,100.0,1,0.04781072231167003,0.04781072231167003
j_21359,M1,412354.0,412365,100.0,11,0.5678607066422516,0.051623700603841055
j_29372,M2,412360.0,412378,100.0,18,1.0284932821890407,0.057138515677168926
j_4186,R5_4,412362.0,412363,100.0,1,0.043848709375688105,0.043848709375688105
j_4186,M2,412362.0,412365,100.0,3,0.07109492755599998,0.02369830918533333
j_4186,R3_2,412362.0,412363,100.0,1,0.0344256097810431,0.0344256097810431
j_4186,R4_1_3,412362.0,412363,100.0,1,0.04231800732935783,0.04231800732935783
j_4186,R1_2,412362.0,412363,100.0,1,0.03836220699624753,0.03836220699624753
j_31988,R2_1,412380.0,412383,100.0,3,0.07192438218306257,0.02397479406102086
j_31894,M1,412394.0,412516,50.0,122,5.291485411110855,0.04337283123861357
j_5051,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==_retry,412409.0,412425,30.0,16,0.36737969177755214,0.02296123073609701
j_41947,R4_3,412414.0,412423,100.0,9,0.37788823001844407,0.04198758111316045
j_6887,M1_retry,412421.0,412423,100.0,2,0.06689679751630513,0.033448398758152566
j_41477,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,412434.0,412624,10.0,190,4.461028434149616,0.023479097021840083
j_41477,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,412434.0,412756,5.0,322,7.984677067908175,0.024797133751267623
j_41477,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,412434.0,412670,33.59,236,7.2390723979723575,0.030674035584628633
j_102,M9,412438.0,412445,50.0,7,0.2114149402396985,0.03020213431995693
j_21614,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,412442.0,412697,10.0,255,5.557622501529676,0.021794598045214414
j_15584,R3_2,412451.0,412452,100.0,1,0.052167759033027186,0.052167759033027186
j_20399,R5_4,412460.0,412465,50.0,5,0.147333176347184,0.029466635269436797
j_20399,M4,412460.0,412461,50.0,1,0.06736882073544745,0.06736882073544745
j_20399,R7_6,412460.0,412481,50.0,21,0.6399909094185738,0.030475757591360658
j_20399,R3_2,412460.0,412463,50.0,3,0.05647612319875323,0.01882537439958441
j_20399,M1,412460.0,412461,50.0,1,0.419825959569906,0.419825959569906
j_20399,R2_1,412460.0,412462,50.0,2,0.03479943549162669,0.017399717745813344
j_20399,M6_3_5,412460.0,412481,52.42,21,0.6211503316588979,0.02957858722185228
j_15493,J13_3_7_12,412467.0,412533,52.76,66,2.26328571182361,0.03429220775490318
j_12421,R2_1,412472.0,412494,100.0,22,1.5826594468701292,0.07193906576682406
j_20399,M4_retry,412474.0,412476,50.0,2,0.08858051841172149,0.044290259205860744
j_35887,J6_2_5,412478.0,412481,100.0,3,0.35388863385123775,0.11796287795041259
j_23597,M4,412498.0,412637,50.0,139,5.220736277646848,0.03755925379602049
j_32785,J4_2_3,412500.0,412531,100.0,31,1.5283416807815338,0.049301344541339796
j_32785,M1,412500.0,412506,100.0,6,0.2839364852483358,0.0473227475413893
j_32785,M2,412500.0,412559,100.0,59,1.3452800739119302,0.022801357184947968
j_32785,J5_1_4,412500.0,412543,100.0,43,2.129616242818837,0.04952595913532179
j_15257,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,412502.0,413259,5.0,757,18.141244043495124,0.023964655275422884
j_39661,M2,412503.0,412508,100.0,5,0.1634919721808072,0.03269839443616144
j_39661,J5_3_4,412503.0,412509,100.0,6,0.2348842931558927,0.03914738219264879
j_39661,R6_5,412503.0,412506,100.0,3,0.2357525592683869,0.07858418642279563
j_39661,M4,412503.0,412504,100.0,1,0.04370820015126853,0.04370820015126853
j_36018,M4,412511.0,412517,100.0,6,0.32915760569181834,0.05485960094863639
j_12944,M4,412520.0,412704,100.0,184,7.403051209002758,0.04023397396197151
j_32785,J5_1_4_retry,412521.0,412575,100.0,54,2.856487038428649,0.052897908119049056
j_20645,R2_1,412521.0,412523,100.0,2,0.14829760300711206,0.07414880150355603
j_18963,J3_1_2,412529.0,412532,100.0,3,0.15738068595955867,0.052460228653186225
j_24823,R7_6,412545.0,412546,100.0,1,0.05092438757217442,0.05092438757217442
j_39661,R6_5_retry,412563.0,412567,100.0,4,0.3194284582469755,0.07985711456174388
j_5869,M13,412570.0,412580,50.0,10,0.27534481503711367,0.027534481503711367
j_24410,M3,412571.0,412609,50.0,38,1.2607499377833198,0.03317762994166631
j_35139,M1_4,412583.0,413303,50.0,720,30.07670567710489,0.04177320232931235
j_28539,R2_1,412588.0,412610,100.0,22,1.2193132997361986,0.05542333180619085
j_17642,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,412588.0,413033,30.0,445,15.718855773907656,0.035323271402039676
j_19581,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,412595.0,412604,5.0,9,0.14847409579254778,0.01649712175472753
j_95,M12_8_11,412627.0,412630,100.0,3,0.129147314066961,0.043049104688987004
j_95,J5_4_12,412627.0,412640,100.0,13,0.686023970004574,0.05277107461573646
j_95,R11_10,412627.0,412629,100.0,2,0.09738614952582547,0.048693074762912736
j_95,J4_3_9,412627.0,412640,100.0,13,0.6331724031405223,0.048705569472347866
j_95,R7_9,412627.0,412629,100.0,2,0.09289172232257362,0.04644586116128681
j_95,R10_9,412627.0,412629,100.0,2,0.08019748776838194,0.04009874388419097
j_26496,M1,412634.0,412673,100.0,39,2.1330592382629825,0.05469382662212775
j_31605,R4_3,412640.0,412942,100.0,302,13.63101467301431,0.04513581017554407
j_18200,R2_1,412643.0,412649,100.0,6,0.27935505206420935,0.04655917534403489
j_11189,MergeTask,412644.0,412648,100.0,4,0.23398119720857807,0.05849529930214452
j_16400,M3,412650.0,412652,50.0,2,0.05601905291517481,0.028009526457587405
j_22134,M12,412655.0,412658,50.0,3,0.10040543417194184,0.03346847805731395
j_1444,R12_11,412668.0,412669,100.0,1,0.06255298222685271,0.06255298222685271
j_31605,R4_3_retry,412673.0,413088,100.0,415,18.8157865231922,0.04533924463419808
j_6815,task_LTU5NTI5NjEyMjExMDM5NzgyMA==,412676.0,412902,400.0,226,47.31240852903129,0.20934694039394375
j_95,R7_9_retry,412676.0,412679,100.0,3,0.10974500861549018,0.036581669538496724
j_29566,R2_1,412685.0,412773,50.0,88,3.391498956331741,0.038539760867406146
j_35859,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,412715.0,412724,5.0,9,0.1145973535634969,0.012733039284832989
j_18310,M5,412743.0,412751,100.0,8,0.40426667334201993,0.05053333416775249
j_24685,M1,412749.0,412755,50.0,6,0.21698220641977262,0.036163701069962105
j_2879,M1,412756.0,412762,50.0,6,0.16409998623885735,0.027349997706476226
j_2879,J3_1_2,412756.0,412769,50.0,13,0.36540648119436,0.028108190861104613
j_2879,R4_3,412756.0,412783,50.0,27,0.6237950276023507,0.023103519540827806
j_2879,M2,412756.0,412761,50.0,5,0.15963089145507522,0.031926178291015045
j_18505,J7_3_6,412757.0,412900,100.0,143,8.226616475409234,0.05752878654132331
j_35859,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=_retry,412759.0,412772,5.0,13,0.1424966231006824,0.010961278700052491
j_36867,M3_2,412801.0,412802,100.0,1,0.05044628214801399,0.05044628214801399
j_11966,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,412805.0,412834,10.0,29,0.5825878873762276,0.020089237495731986
j_27998,R3_2,412805.0,413114,100.0,309,23.549664375258295,0.07621250606879708
j_40515,M1,412807.0,412813,50.0,6,0.18008770522272796,0.030014617537121327
j_9576,R15_14,412835.0,413043,50.0,208,17.15954445296593,0.0824978098700285
j_40055,R6_5,412842.0,412843,100.0,1,0.05490012615176767,0.05490012615176767
j_36599,M4,412892.0,412897,50.0,5,0.10673446171186349,0.0213468923423727
j_10567,M1,412919.0,412923,100.0,4,0.20778944006454123,0.051947360016135306
j_35723,M5,412928.0,412954,50.0,26,0.9838267308135531,0.03783948964667512
j_39394,M2,412933.0,412938,100.0,5,0.2577598532726644,0.051551970654532875
j_4257,M11,412938.0,412940,100.0,2,0.09916608665397443,0.049583043326987215
j_12873,R6_15,412940.0,412953,100.0,13,0.7783615591016078,0.05987396608473906
j_26198,task_LTkxNTA2MDYyNzEyNDg2OTcxNDQ=,412946.0,412963,400.0,17,4.251576693644097,0.25009274668494685
j_4570,M1,412971.0,412973,50.0,2,0.05118805572307757,0.025594027861538787
j_19951,M14,412973.0,413109,100.0,136,7.637311086397184,0.05615669916468518
j_31545,R3_4,412980.0,413257,50.0,277,11.30170027958044,0.040800362020145996
j_22002,J5_4_6,412982.0,413013,100.0,31,1.889270818915969,0.06094421996503126
j_21606,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,412991.0,413104,5.0,113,2.1229645378078166,0.018787296794759437
j_10803,R10_9,412995.0,413017,50.0,22,0.7249501387393181,0.03295227903360537
j_23359,J17_1_5_12_16,413000.0,413060,100.0,60,1.9448883337508618,0.032414805562514366
j_8811,M1,413006.0,413018,100.0,12,0.5853795014246013,0.048781625118716775
j_15813,R2_1,413007.0,413009,100.0,2,0.08510233957144106,0.04255116978572053
j_24133,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,413014.0,413064,5.0,50,0.8721800106887442,0.017443600213774883
j_13226,MergeTask,413027.0,413061,100.0,34,1.7716638084626495,0.05210775907243087
j_29102,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,413046.0,413342,10.0,296,6.232688279238919,0.021056379321753103
j_26608,M2,413065.0,413066,100.0,1,0.05283305745619498,0.05283305745619498
j_21708,M4_3,413073.0,413076,100.0,3,0.14014355041601068,0.04671451680533689
j_21947,R2_1,413074.0,413076,100.0,2,0.09215431669003149,0.046077158345015745
j_2550,J13_3_12,413120.0,413300,50.0,180,14.147923137316356,0.07859957298509086
j_29013,M1,413147.0,413149,50.0,2,0.054542938771386835,0.027271469385693418
j_42691,M1,413150.0,413154,100.0,4,0.20361485525275191,0.05090371381318798
j_4914,M5,413159.0,413162,100.0,3,0.19893899917584407,0.06631299972528136
j_15001,J11_6_7_8_10,413164.0,413228,50.0,64,1.8731451386018778,0.02926789279065434
j_2814,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,413165.0,413168,10.0,3,0.045123346152121185,0.015041115384040396
j_39980,R7_6,413172.0,413186,100.0,14,0.716348669189629,0.0511677620849735
j_16166,J11_2_9_10,413173.0,413192,50.0,19,0.6092030942323038,0.03206332074906862
j_1628,R10_9,413176.0,413178,100.0,2,0.060969063356738254,0.030484531678369127
j_10210,R6_7,413178.0,413186,100.0,8,0.4444582863251269,0.05555728579064086
j_34512,R2_1,413194.0,413195,50.0,1,0.026265431163646265,0.026265431163646265
j_29334,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,413228.0,413243,5.0,15,0.26226556628741365,0.017484371085827576
j_13751,J4_2_3,413238.0,413242,100.0,4,0.22098566078318327,0.05524641519579582
j_14398,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,413240.0,413276,30.0,36,0.6855080970208779,0.019041891583913274
j_43294,R2_1,413254.0,413257,100.0,3,0.15585320398757557,0.051951067995858524
j_37522,M3,413262.0,413267,50.0,5,0.15199099520466117,0.030398199040932234
j_2100,M1,413279.0,413280,100.0,1,0.03874152848467112,0.03874152848467112
j_30646,MergeTask,413281.0,413285,100.0,4,0.14471016285119828,0.03617754071279957
j_12944,M2,413283.0,413298,100.0,15,0.8299187992335425,0.055327919948902834
j_40965,M1,413319.0,413490,100.0,171,8.370127813648947,0.04894811586929209
j_34609,R21_20,413337.0,413338,50.0,1,0.0301297806929176,0.0301297806929176
j_31380,M1,413354.0,413355,100.0,1,0.04828485438830361,0.04828485438830361
j_37160,R5_4,413366.0,413376,100.0,10,0.40105836433632996,0.040105836433632996
j_11548,M3,413369.0,413372,50.0,3,0.0901378296364288,0.030045943212142934
j_37958,MergeTask,413381.0,413398,100.0,17,1.003971601147451,0.05905715300867359
