jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,starvation_penalty,policy,seed,noise_pct,congestion,capacity,dataset_track
250,229,71.64884383126711,2.2998544395924307,7.216666666666666,244,2.213,0.4800489098289543,q_v2,8,10.0,high,8,v1_clean
250,218,75.3556181480945,1.5424311926605503,6.333333333333333,355,1.6423333333333332,0.4500095315145991,q_double_v2,8,10.0,high,8,v1_clean
160,108,51.19870110351678,5.289351851851849,11.25,0,4.3359375,0.4584082346842194,fcfs,8,20.0,moderate,6,v1_clean
160,112,50.4371490867118,4.839285714285714,10.370833333333332,235,4.459375,0.48930696596560874,carbon,8,20.0,moderate,6,v1_clean
160,150,54.00288076131216,1.1644444444444444,5.570833333333323,56,0.89375,0.544472608720948,srtf,8,20.0,moderate,6,v1_clean
160,144,52.28481427546194,1.859375,8.554166666666662,423,1.6807291666666664,0.4636377102663555,q_v1,8,20.0,moderate,6,v1_clean
160,146,52.46097944806941,2.2557077625570776,6.979166666666666,287,2.0239583333333333,0.4763645625692398,q_v2,8,20.0,moderate,6,v1_clean
160,144,54.196582158231806,1.7766203703703702,7.6166666666666645,318,1.6401041666666665,0.47067914341094436,q_double_v2,8,20.0,moderate,6,v1_clean
160,146,65.86904523946271,3.7106164383561637,7.5,0,2.595833333333333,0.36592752622553637,fcfs,8,20.0,moderate,8,v1_clean
160,150,63.61733873739218,3.6427777777777766,9.01666666666666,252,2.6828125,0.41019655792741205,carbon,8,20.0,moderate,8,v1_clean
160,153,67.20904109297078,1.1503267973856208,6.166666666666666,48,0.4380208333333333,0.38006001521626526,srtf,8,20.0,moderate,8,v1_clean
160,154,65.06475568825125,2.0167748917748916,8.612499999999999,447,1.18125,0.35554207641191854,q_v1,8,20.0,moderate,8,v1_clean
160,151,65.99369409821092,2.311810154525386,7.666666666666666,465,1.4421875,0.3336404129288649,q_v2,8,20.0,moderate,8,v1_clean
160,148,65.28940233861915,2.115427927927928,8.25,407,1.23125,0.31559618409406,q_double_v2,8,20.0,moderate,8,v1_clean
250,110,56.86910155614811,4.634090909090909,13.341666666666665,0,6.218,0.4896399213781579,fcfs,8,20.0,high,6,v1_clean
250,115,52.68855775315687,4.218840579710145,13.0,217,6.048666666666666,0.510822387294986,carbon,8,20.0,high,6,v1_clean
250,225,57.20810180297883,1.0725925925925925,4.749999999999985,60,1.4536666666666664,0.5634538231553197,srtf,8,20.0,high,6,v1_clean
250,208,55.417646938170805,1.9867788461538463,7.358333333333329,345,2.536333333333333,0.4753296619995543,q_v1,8,20.0,high,6,v1_clean
250,220,56.88272472387656,2.5844696969696965,8.504166666666665,291,2.9096666666666664,0.5097584087090228,q_v2,8,20.0,high,6,v1_clean
250,208,59.90710019708787,1.7171474358974357,6.774999999999996,408,2.2936666666666663,0.4721340250338915,q_double_v2,8,20.0,high,6,v1_clean
250,151,71.72354194595647,5.336092715231788,12.416666666666666,0,5.036,0.469905604907108,fcfs,8,20.0,high,8,v1_clean
250,159,66.96595933112437,4.636792452830188,11.266666666666666,230,4.705,0.48088619005532185,carbon,8,20.0,high,8,v1_clean
250,230,70.17347303452868,0.9768115942028986,5.2749999999999915,62,0.9513333333333333,0.5290866350930038,srtf,8,20.0,high,8,v1_clean
250,220,70.62102686308441,1.8079545454545451,7.166666666666666,480,1.789,0.45629965890715035,q_v1,8,20.0,high,8,v1_clean
250,229,70.34858895944782,2.187409024745269,7.183333333333333,319,2.110333333333333,0.48155285441501544,q_v2,8,20.0,high,8,v1_clean
250,218,75.02153482216356,1.5321100917431192,6.583333333333333,429,1.65,0.4526436173947215,q_double_v2,8,20.0,high,8,v1_clean
160,87,56.86376869095295,3.3726053639846745,8.89166666666667,0,3.7041666666666666,0.38073817761546347,fcfs,9,10.0,moderate,6,v1_clean
160,103,54.15074752153276,3.2224919093851137,10.991666666666665,91,3.359375,0.476374436330252,carbon,9,10.0,moderate,6,v1_clean
160,147,58.587605689559815,1.0515873015873014,5.51666666666666,60,0.9598958333333332,0.5060539008551196,srtf,9,10.0,moderate,6,v1_clean
160,139,57.667899440699045,1.779376498800959,6.274999999999999,238,1.8171875,0.4231532745780396,q_v1,9,10.0,moderate,6,v1_clean
160,145,58.6484691365074,1.4724137931034482,5.849999999999993,115,1.4119791666666666,0.4448151254925711,q_v2,9,10.0,moderate,6,v1_clean
160,139,58.65531563865464,1.2320143884892085,7.091666666666666,282,1.3166666666666667,0.4734098121225002,q_double_v2,9,10.0,moderate,6,v1_clean
160,109,70.38786989473795,2.624617737003058,6.399999999999999,0,2.361458333333333,0.22316014411096546,fcfs,9,10.0,moderate,8,v1_clean
160,133,70.23889324980856,2.138471177944862,6.483333333333328,92,1.9046875,0.4177989918135713,carbon,9,10.0,moderate,8,v1_clean
160,151,72.02020681556071,1.0430463576158941,5.208333333333333,55,0.5005208333333333,0.41091670675004,srtf,9,10.0,moderate,8,v1_clean
160,143,71.42978492062207,1.5198135198135196,5.75,299,1.0958333333333332,0.31625906221316136,q_v1,9,10.0,moderate,8,v1_clean
160,141,70.91898305223599,1.6832151300236406,5.833333333333333,212,1.2208333333333332,0.32453633506247936,q_v2,9,10.0,moderate,8,v1_clean
160,144,72.04205838930473,1.2233796296296293,5.4875,401,0.8229166666666666,0.32645000987323936,q_double_v2,9,10.0,moderate,8,v1_clean
250,104,61.891029450912086,5.299679487179487,10.5,0,5.479333333333333,0.5275581780777039,fcfs,9,10.0,high,6,v1_clean
250,103,57.05870713915687,4.042071197411003,16.76666666666666,214,5.556333333333333,0.5685075540444965,carbon,9,10.0,high,6,v1_clean
250,215,69.21161123849288,0.8717054263565891,3.63333333333333,77,1.6136666666666666,0.6605321808230701,srtf,9,10.0,high,6,v1_clean
250,201,60.64267105032154,1.7707296849087892,7.916666666666666,388,2.5376666666666665,0.5226497115736504,q_v1,9,10.0,high,6,v1_clean
250,210,61.511420180056845,1.5623015873015869,5.304166666666662,260,2.356,0.5418034535354203,q_v2,9,10.0,high,6,v1_clean
250,201,62.01380590321911,1.2624378109452734,4.083333333333333,401,2.2976666666666663,0.5344496409981151,q_double_v2,9,10.0,high,6,v1_clean
250,128,79.82413257747118,3.9498697916666665,9.158333333333328,0,4.202666666666666,0.41938920876275004,fcfs,9,10.0,high,8,v1_clean
250,140,74.80534043494718,3.5875,12.270833333333327,231,4.0473333333333334,0.5017380404045146,carbon,9,10.0,high,8,v1_clean
250,224,84.80673869423616,0.9683779761904762,5.154166666666666,86,1.1373333333333333,0.5806397358587797,srtf,9,10.0,high,8,v1_clean
250,212,81.73714618134244,1.5691823899371067,6.620833333333332,375,1.742,0.45838688011111384,q_v1,9,10.0,high,8,v1_clean
250,219,82.98648677874269,1.850076103500761,6.374999999999997,250,1.9476666666666664,0.45572075440656273,q_v2,9,10.0,high,8,v1_clean
250,211,80.66550419421856,1.3582148499210107,5.708333333333333,394,1.6353333333333333,0.4564416274080463,q_double_v2,9,10.0,high,8,v1_clean
160,87,56.76318832633246,3.3726053639846745,8.89166666666667,0,3.7041666666666666,0.38073817761546347,fcfs,9,20.0,moderate,6,v1_clean
160,102,54.04051210953144,3.1764705882352935,10.658333333333331,136,3.366145833333333,0.4719040994988732,carbon,9,20.0,moderate,6,v1_clean
160,147,58.4197453185253,1.0515873015873014,5.51666666666666,60,0.9598958333333332,0.5060539008551196,srtf,9,20.0,moderate,6,v1_clean
160,139,57.95650565423945,1.425059952038369,6.416666666666666,205,1.509375,0.41941583941756605,q_v1,9,20.0,moderate,6,v1_clean
160,145,58.38098079527061,1.4672413793103445,5.833333333333326,126,1.4067708333333333,0.43567978984178374,q_v2,9,20.0,moderate,6,v1_clean
160,138,58.829981644727894,1.0966183574879225,5.808333333333342,258,1.2765625,0.46432617536537735,q_double_v2,9,20.0,moderate,6,v1_clean
160,109,70.21532397092221,2.624617737003058,6.399999999999999,0,2.361458333333333,0.22316014411096546,fcfs,9,20.0,moderate,8,v1_clean
160,132,70.0305514891714,2.034090909090909,6.437499999999995,148,1.8578125,0.41587308662676226,carbon,9,20.0,moderate,8,v1_clean
160,151,71.77786804546092,1.0430463576158941,5.208333333333333,55,0.5005208333333333,0.41091670675004,srtf,9,20.0,moderate,8,v1_clean
160,144,71.12713825444392,1.474537037037037,5.570833333333333,261,1.0609375,0.31443440986476046,q_v1,9,20.0,moderate,8,v1_clean
160,141,70.8111401967253,1.6282505910165488,5.666666666666666,226,1.171875,0.3197277544585694,q_v2,9,20.0,moderate,8,v1_clean
160,142,71.9648573502689,1.0980046948356805,5.166666666666666,280,0.7739583333333333,0.33591498705017786,q_double_v2,9,20.0,moderate,8,v1_clean
250,104,61.826213466100285,5.299679487179487,10.5,0,5.479333333333333,0.5275581780777039,fcfs,9,20.0,high,6,v1_clean
250,102,56.53748108096904,3.828431372549019,16.562499999999993,302,5.532,0.5716670971796278,carbon,9,20.0,high,6,v1_clean
250,215,69.16311567160948,0.8717054263565891,3.63333333333333,77,1.6136666666666666,0.6605321808230701,srtf,9,20.0,high,6,v1_clean
250,202,60.585410870947825,1.5235148514851484,6.6583333333333306,406,2.341333333333333,0.5347348112011184,q_v1,9,20.0,high,6,v1_clean
250,210,61.21095017183293,1.396031746031746,4.924999999999997,258,2.216333333333333,0.5406367755073547,q_v2,9,20.0,high,6,v1_clean
250,203,61.948518955650286,1.1892446633825942,3.991666666666665,425,2.243,0.5325164422654146,q_double_v2,9,20.0,high,6,v1_clean
250,128,79.75806228355911,3.9498697916666665,9.158333333333328,0,4.202666666666666,0.41938920876275004,fcfs,9,20.0,high,8,v1_clean
250,145,73.96599170255676,3.606896551724138,11.816666666666665,322,3.974,0.5036138086685364,carbon,9,20.0,high,8,v1_clean
250,224,84.79344524866427,0.9683779761904762,5.154166666666666,86,1.1373333333333333,0.5806397358587797,srtf,9,20.0,high,8,v1_clean
250,213,80.58771619743437,1.6811424100156493,7.483333333333329,424,1.791,0.4677365303353764,q_v1,9,20.0,high,8,v1_clean
250,222,83.17665605953292,1.2214714714714714,5.48333333333333,256,1.424,0.49159232661130337,q_v2,9,20.0,high,8,v1_clean
250,209,81.06121116066417,1.255980861244019,4.98333333333333,452,1.6056666666666666,0.47186880199144415,q_double_v2,9,20.0,high,8,v1_clean
160,116,50.672320773805204,2.3872126436781604,5.791666666666666,0,2.0463541666666663,0.16766588635819094,fcfs,10,10.0,moderate,6,v1_clean
160,127,53.11945903466672,1.6902887139107612,4.091666666666663,119,1.6666666666666665,0.24685379146894354,carbon,10,10.0,moderate,6,v1_clean
160,147,50.47866305782477,0.9285714285714286,3.3666666666666645,45,0.6177083333333333,0.336930505742896,srtf,10,10.0,moderate,6,v1_clean
160,146,51.410559583395504,1.1175799086757991,4.416666666666666,143,0.8015625,0.2744374923546468,q_v1,10,10.0,moderate,6,v1_clean
160,143,51.84150703876149,1.5553613053613051,5.533333333333336,108,1.2427083333333333,0.24177375936067158,q_v2,10,10.0,moderate,6,v1_clean
160,144,51.324977356293914,1.7384259259259258,5.308333333333332,119,1.3010416666666667,0.18929963481950285,q_double_v2,10,10.0,moderate,6,v1_clean
160,135,57.28086284857617,1.8944444444444446,4.074999999999999,0,1.2005208333333333,0.13251011092311055,fcfs,10,10.0,moderate,8,v1_clean
160,141,59.32438987971098,1.4284869976359338,5.75,115,0.8682291666666666,0.18172986816287248,carbon,10,10.0,moderate,8,v1_clean
160,150,58.03909039349374,0.865,3.50833333333333,31,0.3411458333333333,0.23292857381339457,srtf,10,10.0,moderate,8,v1_clean
160,146,57.81076225053978,1.1763698630136987,5.104166666666666,203,0.5432291666666667,0.18436577110778404,q_v1,10,10.0,moderate,8,v1_clean
160,145,58.66503589081154,1.3298850574712644,4.399999999999998,134,0.7322916666666666,0.16490839790173478,q_v2,10,10.0,moderate,8,v1_clean
160,144,57.76502795873199,1.2916666666666665,5.474999999999999,143,0.6109375,0.14397157451693465,q_double_v2,10,10.0,moderate,8,v1_clean
250,128,57.95511004621809,2.938802083333333,7.166666666666666,0,3.4846666666666666,0.28537092672015835,fcfs,10,10.0,high,6,v1_clean
250,138,57.312074015807596,2.4583333333333335,7.579166666666672,154,3.231,0.40953590517280075,carbon,10,10.0,high,6,v1_clean
250,220,57.862631201129965,0.8087121212121213,3.8416666666666637,64,1.0323333333333333,0.45930249880944957,srtf,10,10.0,high,6,v1_clean
250,215,58.499884545093806,1.1325581395348838,4.4833333333333245,257,1.409,0.355462127299883,q_v1,10,10.0,high,6,v1_clean
250,166,60.484496958221385,1.3348393574297186,6.0625,247,2.036,0.327601840449798,q_v2,10,10.0,high,6,v1_clean
250,210,59.11421583697539,1.178174603174603,4.912499999999987,275,1.5173333333333332,0.35778822740349364,q_double_v2,10,10.0,high,6,v1_clean
250,153,69.5040264372422,1.997276688453159,6.283333333333334,0,2.390333333333333,0.1825011594694722,fcfs,10,10.0,high,8,v1_clean
250,185,73.15993831254536,1.8653153153153152,4.566666666666665,142,2.054,0.2456109611150182,carbon,10,10.0,high,8,v1_clean
250,228,70.49044799718166,0.7982456140350878,3.387499999999998,51,0.7203333333333333,0.35027307783341777,srtf,10,10.0,high,8,v1_clean
250,220,71.88827840611339,1.2454545454545451,5.341666666666663,326,1.1916666666666664,0.2374450980748764,q_v1,10,10.0,high,8,v1_clean
250,200,73.13707830463676,1.515,4.174999999999996,136,1.5736666666666665,0.22847572683977516,q_v2,10,10.0,high,8,v1_clean
250,222,71.60096423989334,1.34009009009009,4.4916666666666645,235,1.2343333333333333,0.23992717150509646,q_double_v2,10,10.0,high,8,v1_clean
160,116,50.279704498547396,2.3872126436781604,5.791666666666666,0,2.0463541666666663,0.16766588635819094,fcfs,10,20.0,moderate,6,v1_clean
160,126,51.910139995921135,1.711640211640212,4.208333333333333,146,1.6989583333333331,0.24592671281328016,carbon,10,20.0,moderate,6,v1_clean
160,147,50.050230671192665,0.9285714285714286,3.3666666666666645,45,0.6177083333333333,0.336930505742896,srtf,10,20.0,moderate,6,v1_clean
160,146,50.160141206105344,1.1404109589041096,4.0,138,0.8166666666666667,0.27662355164946145,q_v1,10,20.0,moderate,6,v1_clean
160,144,51.21029781563607,1.3171296296296295,4.841666666666663,116,1.0291666666666666,0.2570318175148794,q_v2,10,20.0,moderate,6,v1_clean
160,143,50.75417342847191,1.7016317016317015,5.258333333333337,160,1.2979166666666666,0.20004880497072866,q_double_v2,10,20.0,moderate,6,v1_clean
160,135,56.88246864595725,1.8944444444444446,4.074999999999999,0,1.2005208333333333,0.13251011092311055,fcfs,10,20.0,moderate,8,v1_clean
160,141,58.14684383746726,1.3847517730496455,4.583333333333333,145,0.8927083333333332,0.17169201728163988,carbon,10,20.0,moderate,8,v1_clean
160,150,57.634831255771076,0.865,3.50833333333333,31,0.3411458333333333,0.23292857381339457,srtf,10,20.0,moderate,8,v1_clean
160,146,57.246167251993114,1.2003424657534247,5.333333333333333,211,0.5645833333333333,0.180731528057102,q_v1,10,20.0,moderate,8,v1_clean
160,145,58.32095458003963,1.2488505747126437,4.999999999999993,156,0.6119791666666666,0.17092116751783382,q_v2,10,20.0,moderate,8,v1_clean
160,146,57.33978731262253,1.268835616438356,5.1875,202,0.6,0.15348837331464754,q_double_v2,10,20.0,moderate,8,v1_clean
250,128,57.82759050880915,2.938802083333333,7.166666666666666,0,3.4846666666666666,0.28537092672015835,fcfs,10,20.0,high,6,v1_clean
250,139,56.64793527241526,2.4808153477218227,7.591666666666666,197,3.225,0.4168465542901135,carbon,10,20.0,high,6,v1_clean
250,220,57.80334394605178,0.8087121212121213,3.8416666666666637,64,1.0323333333333333,0.45930249880944957,srtf,10,20.0,high,6,v1_clean
250,213,57.93246086500802,1.3658059467918622,4.75,275,1.6313333333333333,0.33066811540684976,q_v1,10,20.0,high,6,v1_clean
250,149,59.621406225310494,1.5917225950782998,6.049999999999999,258,2.5416666666666665,0.34595260574868897,q_v2,10,20.0,high,6,v1_clean
250,211,58.34952366257327,1.2606635071090047,4.875,296,1.5826666666666664,0.3524775794627839,q_double_v2,10,20.0,high,6,v1_clean
250,153,69.3725415369549,1.997276688453159,6.283333333333334,0,2.390333333333333,0.1825011594694722,fcfs,10,20.0,high,8,v1_clean
250,184,72.42143353057058,1.8482789855072463,4.7375,191,2.029,0.2428010094243439,carbon,10,20.0,high,8,v1_clean
250,228,70.35298105642305,0.7982456140350878,3.387499999999998,51,0.7203333333333333,0.35027307783341777,srtf,10,20.0,high,8,v1_clean
250,220,70.87907625054828,1.1954545454545455,5.0,326,1.1496666666666666,0.2631251362783995,q_v1,10,20.0,high,8,v1_clean
250,205,73.18271076909497,1.4195121951219511,4.0,163,1.4766666666666666,0.23513348788297714,q_v2,10,20.0,high,8,v1_clean
250,221,71.91178227049372,1.3122171945701357,4.583333333333333,235,1.2316666666666665,0.23646009812926222,q_double_v2,10,20.0,high,8,v1_clean
160,122,47.33406687147047,2.780737704918032,7.083333333333333,0,2.2375,0.3767406293298101,fcfs,11,10.0,moderate,6,v1_clean
160,133,47.624730821459934,3.9479949874686713,11.016666666666664,98,3.411458333333333,0.5260200530761568,carbon,11,10.0,moderate,6,v1_clean
160,148,48.15928898474629,0.9825450450450448,4.666666666666666,48,0.6260416666666666,0.506180981441398,srtf,11,10.0,moderate,6,v1_clean
160,143,47.74227843381149,1.8327505827505826,6.325,133,1.484375,0.36674109036024033,q_v1,11,10.0,moderate,6,v1_clean
160,146,47.79226276889676,1.8795662100456618,5.958333333333333,195,1.4291666666666667,0.3906569860997997,q_v2,11,10.0,moderate,6,v1_clean
160,145,49.104757833630394,1.5068965517241377,5.88333333333333,257,1.1625,0.3968942520292169,q_double_v2,11,10.0,moderate,6,v1_clean
160,139,60.84251962345589,1.6043165467625897,5.424999999999999,0,0.8067708333333332,0.09305723211973205,fcfs,11,10.0,moderate,8,v1_clean
160,145,61.284330203508254,1.6965517241379309,6.8166666666666575,108,0.9223958333333332,0.37661947427572406,carbon,11,10.0,moderate,8,v1_clean
160,150,61.3064028092602,0.8922222222222221,4.75833333333333,52,0.18854166666666666,0.3066550925925926,srtf,11,10.0,moderate,8,v1_clean
160,150,60.373916716098115,1.2944444444444445,4.9416666666666575,220,0.5135416666666666,0.235873867644701,q_v1,11,10.0,moderate,8,v1_clean
160,150,60.879217532915874,1.0822222222222222,4.712499999999999,274,0.3177083333333333,0.2501005842151675,q_v2,11,10.0,moderate,8,v1_clean
160,142,60.457769792631204,1.3556338028169015,4.662499999999999,138,0.5713541666666666,0.12105423511673513,q_double_v2,11,10.0,moderate,8,v1_clean
250,154,49.410948115945665,4.687770562770562,11.112499999999999,0,4.620666666666666,0.511428833291685,fcfs,11,10.0,high,6,v1_clean
250,151,49.007000535309885,5.615342163355407,12.833333333333332,135,5.748666666666666,0.549199166530869,carbon,11,10.0,high,6,v1_clean
250,221,53.128562956692,1.3182503770739067,6.75,47,1.6033333333333333,0.5581736185473299,srtf,11,10.0,high,6,v1_clean
250,210,52.16379883460444,1.8944444444444444,8.79583333333333,293,2.239333333333333,0.5227427085854985,q_v1,11,10.0,high,6,v1_clean
250,218,52.41381460361822,2.315749235474006,7.416666666666666,189,2.607,0.5307573034164977,q_v2,11,10.0,high,6,v1_clean
250,208,54.28562995297248,1.5997596153846152,8.245833333333326,310,2.111,0.5192457054759607,q_double_v2,11,10.0,high,6,v1_clean
250,168,63.39587201773692,3.516865079365079,8.525,0,3.356,0.46952693708721704,fcfs,11,10.0,high,8,v1_clean
250,194,62.875724714682526,4.814003436426117,11.916666666666666,181,4.643,0.5335164020925016,carbon,11,10.0,high,8,v1_clean
250,227,65.62940085085322,1.0580029368575623,5.25833333333333,67,0.9986666666666666,0.5384378937668759,srtf,11,10.0,high,8,v1_clean
250,222,64.97740862655314,1.6422672672672667,7.495833333333333,440,1.526,0.4713716863334782,q_v1,11,10.0,high,8,v1_clean
250,226,65.16867639440589,1.9716076696165192,6.645833333333333,204,1.8056666666666665,0.500324369752742,q_v2,11,10.0,high,8,v1_clean
250,220,66.90459879532465,1.604924242424242,7.091666666666663,339,1.547,0.46496930358666383,q_double_v2,11,10.0,high,8,v1_clean
160,122,47.29924721947267,2.780737704918032,7.083333333333333,0,2.2375,0.3767406293298101,fcfs,11,20.0,moderate,6,v1_clean
160,133,47.12115038704532,3.1221804511278197,9.666666666666659,215,2.7072916666666664,0.4832094953977527,carbon,11,20.0,moderate,6,v1_clean
160,148,48.06583654110306,0.9825450450450448,4.666666666666666,48,0.6260416666666666,0.506180981441398,srtf,11,20.0,moderate,6,v1_clean
160,142,47.56873489335012,1.7059859154929577,6.48333333333333,188,1.3776041666666665,0.35656287647850476,q_v1,11,20.0,moderate,6,v1_clean
160,146,47.54415546830777,1.6341324200913243,5.75,257,1.2739583333333333,0.37852540834351983,q_v2,11,20.0,moderate,6,v1_clean
160,143,48.88430585329616,1.4650349650349646,5.983333333333334,302,1.1239583333333332,0.3936562787589133,q_double_v2,11,20.0,moderate,6,v1_clean
160,139,60.7386779392144,1.6043165467625897,5.424999999999999,0,0.8067708333333332,0.09305723211973205,fcfs,11,20.0,moderate,8,v1_clean
160,146,60.332631763208965,1.5799086757990866,6.645833333333333,204,0.815625,0.3468868515743515,carbon,11,20.0,moderate,8,v1_clean
160,150,61.20143597618097,0.8922222222222221,4.75833333333333,52,0.18854166666666666,0.3066550925925926,srtf,11,20.0,moderate,8,v1_clean
160,146,60.376688524724,1.3595890410958902,5.479166666666666,218,0.5505208333333333,0.1590575897867565,q_v1,11,20.0,moderate,8,v1_clean
160,150,60.59573218679638,1.0677777777777777,4.666666666666666,249,0.3036458333333333,0.2384080136684303,q_v2,11,20.0,moderate,8,v1_clean
160,142,60.53889678565819,1.2482394366197183,4.6583333333333306,142,0.4755208333333333,0.1446417297979798,q_double_v2,11,20.0,moderate,8,v1_clean
250,154,49.256745691114496,4.687770562770562,11.112499999999999,0,4.620666666666666,0.511428833291685,fcfs,11,20.0,high,6,v1_clean
250,160,49.07450448825688,4.761979166666666,11.916666666666666,226,5.143333333333333,0.5374857831327946,carbon,11,20.0,high,6,v1_clean
250,221,53.040927337748165,1.3182503770739067,6.75,47,1.6033333333333333,0.5581736185473299,srtf,11,20.0,high,6,v1_clean
250,210,51.85519964422034,1.840079365079365,8.637499999999996,300,2.1936666666666667,0.5208736730379947,q_v1,11,20.0,high,6,v1_clean
250,218,52.248971597098155,2.226681957186544,7.166666666666666,230,2.5086666666666666,0.5317857902752314,q_v2,11,20.0,high,6,v1_clean
250,208,54.23427093138872,1.5292467948717947,7.79583333333332,279,2.084333333333333,0.5182366885329095,q_double_v2,11,20.0,high,6,v1_clean
250,168,63.29246074370968,3.516865079365079,8.525,0,3.356,0.46952693708721704,fcfs,11,20.0,high,8,v1_clean
250,200,62.78104917243313,4.15375,12.108333333333324,300,3.8806666666666665,0.5129039201545325,carbon,11,20.0,high,8,v1_clean
250,227,65.49443051600113,1.0580029368575623,5.25833333333333,67,0.9986666666666666,0.5384378937668759,srtf,11,20.0,high,8,v1_clean
250,219,65.08460760003739,1.5574581430745813,7.591666666666666,375,1.4856666666666665,0.4641210387652438,q_v1,11,20.0,high,8,v1_clean
250,227,64.6667627208158,1.9085903083700437,6.883333333333326,208,1.727,0.5046746245169497,q_v2,11,20.0,high,8,v1_clean
250,220,66.48034051087419,1.5159090909090907,7.420833333333332,325,1.4686666666666666,0.4702272431491412,q_double_v2,11,20.0,high,8,v1_clean
160,98,58.75242995691965,2.7244897959183674,8.7625,0,3.739583333333333,0.3389341603706789,fcfs,0,10.0,moderate,6,v2_realworld
160,115,53.47664294050864,2.4775362318840575,7.716666666666666,123,3.4015625,0.35593025063296896,carbon,0,10.0,moderate,6,v2_realworld
160,148,57.70563642881984,0.9324324324324325,5.270833333333336,29,1.040625,0.3814758192503007,srtf,0,10.0,moderate,6,v2_realworld
160,140,57.93699758503375,1.6636904761904763,6.374999999999986,155,2.0010416666666666,0.35002731328707565,q_v1,0,10.0,moderate,6,v2_realworld
160,144,56.69142240813927,2.072337962962963,7.820833333333333,146,2.247395833333333,0.36362792792723997,q_v2,0,10.0,moderate,6,v2_realworld
160,142,59.44975357157894,1.6607981220657275,7.07083333333333,153,1.934375,0.3539125005458624,q_double_v2,0,10.0,moderate,6,v2_realworld
160,109,71.23837714943744,2.5076452599388377,8.499999999999993,0,2.95,0.3200366211807532,fcfs,0,10.0,moderate,8,v2_realworld
160,127,65.89947050034137,2.6062992125984255,9.75,157,2.7276041666666666,0.3505228402502901,carbon,0,10.0,moderate,8,v2_realworld
160,151,69.70008672297996,0.902869757174393,4.458333333333333,36,0.6833333333333333,0.38302490489704794,srtf,0,10.0,moderate,8,v2_realworld
160,142,71.06538329089659,1.5011737089201878,6.662499999999999,206,1.4067708333333333,0.3217239526957235,q_v1,0,10.0,moderate,8,v2_realworld
160,145,71.93797260340698,1.6591954022988504,6.266666666666653,161,1.5442708333333333,0.31776732715003125,q_v2,0,10.0,moderate,8,v2_realworld
160,143,71.75839667092455,1.4854312354312353,7.125000000000002,205,1.3416666666666666,0.3207466109988443,q_double_v2,0,10.0,moderate,8,v2_realworld
250,124,72.96924748612507,2.5826612903225805,7.75833333333333,0,4.559333333333333,0.3460734656269904,fcfs,0,10.0,high,6,v2_realworld
250,140,64.6543963990939,2.3738095238095243,8.337499999999997,152,4.088333333333333,0.3831718608403584,carbon,0,10.0,high,6,v2_realworld
250,219,70.30754962844541,0.9535768645357685,4.1166666666666645,51,1.5956666666666666,0.475013562716821,srtf,0,10.0,high,6,v2_realworld
250,207,69.75583392929595,1.7922705314009657,7.591666666666663,179,2.606,0.3743239937271263,q_v1,0,10.0,high,6,v2_realworld
250,211,68.96315189085273,2.2235387045813586,7.833333333333333,154,2.853333333333333,0.42831342727492516,q_v2,0,10.0,high,6,v2_realworld
250,208,70.29670329660668,1.8084935897435896,7.6374999999999975,174,2.592333333333333,0.38638940009610545,q_double_v2,0,10.0,high,6,v2_realworld
250,140,86.32319445449043,2.4785714285714286,9.020833333333327,0,3.8886666666666665,0.3382404987486706,fcfs,0,10.0,high,8,v2_realworld
250,160,79.10842265125028,2.5093749999999995,8.083333333333332,146,3.5826666666666664,0.35170494816664954,carbon,0,10.0,high,8,v2_realworld
250,226,84.67453968781852,0.9472713864306784,4.6875,43,1.2023333333333333,0.4057611464250899,srtf,0,10.0,high,8,v2_realworld
250,214,84.3897685758199,1.6518691588785046,6.612499999999999,204,2.095,0.3558910114970901,q_v1,0,10.0,high,8,v2_realworld
250,220,83.87840886701387,1.9363636363636363,7.591666666666663,216,2.242,0.38080736527111536,q_v2,0,10.0,high,8,v2_realworld
250,215,87.33749677011946,1.6895348837209305,7.708333333333326,237,2.085,0.35270958729339386,q_double_v2,0,10.0,high,8,v2_realworld
160,98,58.430398862168296,2.7244897959183674,8.7625,0,3.739583333333333,0.3389341603706789,fcfs,0,20.0,moderate,6,v2_realworld
160,116,52.53287780652755,2.1760057471264362,7.583333333333333,179,3.1697916666666663,0.3514830546338537,carbon,0,20.0,moderate,6,v2_realworld
160,148,57.336256674164645,0.9324324324324325,5.270833333333336,29,1.040625,0.3814758192503007,srtf,0,20.0,moderate,6,v2_realworld
160,141,57.53449265782938,1.7547281323877066,6.583333333333333,175,2.048958333333333,0.34480087990665576,q_v1,0,20.0,moderate,6,v2_realworld
160,145,56.12400032126918,2.0247126436781606,7.799999999999997,164,2.150520833333333,0.3625071348065297,q_v2,0,20.0,moderate,6,v2_realworld
160,142,58.84981306566526,1.5164319248826292,5.583333333333333,211,1.86875,0.3552341221065788,q_double_v2,0,20.0,moderate,6,v2_realworld
160,109,70.85731721664075,2.5076452599388377,8.499999999999993,0,2.95,0.3200366211807532,fcfs,0,20.0,moderate,8,v2_realworld
160,128,64.52674142784468,2.3613281249999996,9.75,238,2.5630208333333333,0.34942111930247494,carbon,0,20.0,moderate,8,v2_realworld
