jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,starvation_penalty,policy,seed,noise_pct,congestion,capacity,dataset_track,carbon_per_completed_job,preempt_per_completed_job,n_carbon,n_avg_jct,n_tail_jct,n_preempt,n_starvation,overall_score
160,148,57.70563642881984,0.9324324324324325,5.270833333333336,29,1.040625,0.3814758192503007,srtf,0,10.0,moderate,6,v2_realworld,0.3899029488433773,0.19594594594594594,0.0,0.0,0.0,0.17698343504795117,1.0,0.11769834350479512
160,140,57.93699758503375,1.6636904761904763,6.374999999999986,155,2.0010416666666666,0.35002731328707565,q_v1,0,10.0,moderate,6,v2_realworld,0.41383569703595535,1.1071428571428572,0.11417661681859922,0.40805504257720326,0.3162291169451029,1.0,0.26075976368919984,0.3267060800071461
160,144,56.69142240813927,2.072337962962963,7.820833333333333,146,2.247395833333333,0.36362792792723997,q_v2,0,10.0,moderate,6,v2_realworld,0.39369043338985604,1.0138888888888888,0.01806905618569031,0.6360876352267933,0.7303102625298328,0.9157706093189963,0.5804608519483427,0.46574240846954246
160,142,59.44975357157894,1.6607981220657275,7.07083333333333,153,1.934375,0.3539125005458624,q_double_v2,0,10.0,moderate,6,v2_realworld,0.41866023641957,1.0774647887323943,0.1371931788990058,0.4064410573423096,0.5155131264916456,0.9731940027260335,0.3520864152845329,0.39071214750708194
160,109,71.23837714943744,2.5076452599388377,8.499999999999993,0,2.95,0.3200366211807532,fcfs,0,10.0,moderate,8,v2_realworld,0.653563093114105,0.0,1.0,0.9420850964238904,0.7637795275590538,0.0,0.03477441408443483,0.732839342582985
160,127,65.89947050034137,2.6062992125984255,9.75,157,2.7276041666666666,0.3505228402502901,carbon,0,10.0,moderate,8,v2_realworld,0.5188934685066249,1.236220472440945,0.29849747587624914,1.0,1.0,0.8521519761486125,0.5019419082216291,0.6898835049937114
160,151,69.70008672297996,0.902869757174393,4.458333333333333,36,0.6833333333333333,0.38302490489704794,srtf,0,10.0,moderate,8,v2_realworld,0.4615899782978805,0.23841059602649006,0.0,0.0,0.0,0.16434128463961936,1.0,0.11643412846396195
160,142,71.06538329089659,1.5011737089201878,6.662499999999999,206,1.4067708333333333,0.3217239526957235,q_v1,0,10.0,moderate,8,v2_realworld,0.5004604457105394,1.4507042253521127,0.20247870359278955,0.3512349453866052,0.41653543307086593,1.0,0.06063089808559653,0.35131148341107354
160,145,71.93797260340698,1.6591954022988504,6.266666666666653,161,1.5442708333333333,0.31776732715003125,q_v2,0,10.0,moderate,8,v2_realworld,0.49612394898901363,1.110344827586207,0.17988962008660656,0.444001741731175,0.3417322834645644,0.7653833277535989,0.0,0.3137331190180483
160,143,71.75839667092455,1.4854312354312353,7.125000000000002,205,1.3416666666666666,0.3207466109988443,q_double_v2,0,10.0,moderate,8,v2_realworld,0.5018069697267451,1.4335664335664335,0.20949283167783284,0.34199331026116725,0.5039370078740161,0.9881865707108425,0.0456542205774596,0.37108948423680915
250,124,72.96924748612507,2.5826612903225805,7.75833333333333,0,4.559333333333333,0.3460734656269904,fcfs,0,10.0,high,6,v2_realworld,0.5884616732752022,0.0,1.0,1.0,0.8627838104639683,0.0,0.0,0.7656959526159921
250,140,64.6543963990939,2.3738095238095243,8.337499999999997,152,4.088333333333333,0.3831718608403584,carbon,0,10.0,high,6,v2_realworld,0.46181711713638496,1.0857142857142856,0.5264254401234265,0.8717980706173742,1.0,1.0,0.2877180648275932,0.7373803246494335
250,219,70.30754962844541,0.9535768645357685,4.1166666666666645,51,1.5956666666666666,0.475013562716821,srtf,0,10.0,high,6,v2_realworld,0.3210390393992941,0.2328767123287671,0.0,0.0,0.0,0.21449170872386447,1.0,0.12144917087238645
250,207,69.75583392929595,1.7922705314009657,7.591666666666663,179,2.606,0.3743239937271263,q_v1,0,10.0,high,6,v2_realworld,0.3369847049724442,0.8647342995169082,0.05962721009078588,0.514825170254836,0.8232971372161895,0.796465802186626,0.21909808304591422,0.43121523041004367
250,211,68.96315189085273,2.2235387045813586,7.833333333333333,154,2.853333333333333,0.42831342727492516,q_v2,0,10.0,high,6,v2_realworld,0.326839582421103,0.7298578199052133,0.021690546300207714,0.7795555711805583,0.8805528134254695,0.6722374657021701,0.6378152607612778,0.5146462814438966
250,208,70.29670329660668,1.8084935897435896,7.6374999999999975,174,2.592333333333333,0.38638940009610545,q_double_v2,0,10.0,high,6,v2_realworld,0.3379649196952244,0.8365384615384616,0.06329262430263996,0.5247835604314461,0.8341559723593288,0.7704959514170041,0.3126718172162347,0.4439649005453693
250,140,86.32319445449043,2.4785714285714286,9.020833333333327,0,3.8886666666666665,0.3382404987486706,fcfs,0,10.0,high,8,v2_realworld,0.6165942461035031,0.0,1.0,0.9802807117524129,1.0,0.0,0.0,0.7960561423504826
250,160,79.10842265125028,2.5093749999999995,8.083333333333332,146,3.5826666666666664,0.35170494816664954,carbon,0,10.0,high,8,v2_realworld,0.49442764157031427,0.9125,0.4950293757406535,1.0,0.783653846153847,0.827795358649789,0.19941232617472657,0.671894511530142
250,226,84.67453968781852,0.9472713864306784,4.6875,43,1.2023333333333333,0.4057611464250899,srtf,0,10.0,high,8,v2_realworld,0.37466610481335627,0.1902654867256637,0.0,0.0,0.0,0.17260371158657256,1.0,0.11726037115865726
250,214,84.3897685758199,1.6518691588785046,6.612499999999999,204,2.095,0.3558910114970901,q_v1,0,10.0,high,8,v2_realworld,0.394344712971121,0.9532710280373832,0.08134071568864731,0.4510570018065952,0.44423076923076965,0.8647817342955164,0.2614091149274285,0.3423574280823325
250,220,83.87840886701387,1.9363636363636363,7.591666666666663,216,2.242,0.38080736527111536,q_v2,0,10.0,high,8,v2_realworld,0.38126549485006306,0.9818181818181818,0.027278306696830578,0.6331796696077902,0.6701923076923079,0.8906789413118528,0.6304274023916192,0.4558420525588729
250,215,87.33749677011946,1.6895348837209305,7.708333333333326,237,2.085,0.35270958729339386,q_double_v2,0,10.0,high,8,v2_realworld,0.4062209152098579,1.1023255813953488,0.13043050811793597,0.4751691826601826,0.6971153846153839,1.0,0.21429131743616803,0.4363924922707769
160,98,58.430398862168296,2.7244897959183674,8.7625,0,3.739583333333333,0.3389341603706789,fcfs,0,20.0,moderate,6,v2_realworld,0.5962285598180438,0.0,1.0,1.0,1.0,0.0,0.0,0.8
160,116,52.53287780652755,2.1760057471264362,7.583333333333333,179,3.1697916666666663,0.3514830546338537,carbon,0,20.0,moderate,6,v2_realworld,0.45286963626316856,1.543103448275862,0.3146181088130559,0.6939361094306644,0.6622911694510738,1.0,0.294978959299256,0.5439742482633965
160,148,57.336256674164645,0.9324324324324325,5.270833333333336,29,1.040625,0.3814758192503007,srtf,0,20.0,moderate,6,v2_realworld,0.38740713969030166,0.19594594594594594,0.0016497313283006828,0.0,0.0,0.12698173033368565,1.0,0.11327557899827381
160,141,57.53449265782938,1.7547281323877066,6.583333333333333,175,2.048958333333333,0.34480087990665576,q_v1,0,20.0,moderate,6,v2_realworld,0.4080460472186481,1.2411347517730495,0.10032188317656633,0.45885567990732906,0.37589498806682536,0.8043107888585126,0.13790528367917265,0.31507914936373893
160,145,56.12400032126918,2.0247126436781606,7.799999999999997,164,2.150520833333333,0.3625071348065297,q_v2,0,20.0,moderate,6,v2_realworld,0.38706207118116676,1.1310344827586207,0.0,0.6095118568755017,0.7243436754176602,0.7329608938547486,0.5541150734754877,0.4316958869625391
160,142,58.84981306566526,1.5164319248826292,5.583333333333333,211,1.86875,0.3552341221065788,q_double_v2,0,20.0,moderate,6,v2_realworld,0.4144353032793328,1.4859154929577465,0.1308681532904981,0.32588214213979894,0.08949880668257688,0.9629396490675899,0.38315294149725404,0.26796424280676273
160,109,70.85731721664075,2.5076452599388377,8.499999999999993,0,2.95,0.3200366211807532,fcfs,0,20.0,moderate,8,v2_realworld,0.6500671304278968,0.0,1.0,1.0,0.7637795275590538,0.0,0.05669066966306763,0.7466139488560702
160,128,64.52674142784468,2.3613281249999996,9.75,238,2.5630208333333333,0.34942111930247494,carbon,0,20.0,moderate,8,v2_realworld,0.5041151674050366,1.859375,0.23484286650943728,0.9088239229183229,1.0,1.0,0.496751417632257,0.6636349296251934
160,151,69.35723405955032,0.902869757174393,4.458333333333333,36,0.6833333333333333,0.38302490489704794,srtf,0,20.0,moderate,8,v2_realworld,0.45931943085794913,0.23841059602649006,0.0,0.0,0.0,0.12822082475374255,1.0,0.11282208247537426
160,146,71.24755622531062,1.3087899543378994,5.833333333333333,185,1.2333333333333332,0.34018220651184117,q_v1,0,20.0,moderate,8,v2_realworld,0.487996960447333,1.2671232876712328,0.1503427284000756,0.25294516053133503,0.25984251968503935,0.681478070680327,0.3583899300129413,0.27215641703688015
160,146,71.42295873296193,1.6324200913242009,6.166666666666666,192,1.4770833333333333,0.3218101518115622,q_v2,0,20.0,moderate,8,v2_realworld,0.48919834748604063,1.3150684931506849,0.1566410326072364,0.4546120830565134,0.32283464566929126,0.7072637274087716,0.08325097410342606,0.30550690959237803
160,141,71.48609529646353,1.3829787234042554,5.583333333333333,257,1.3171875,0.3162511736398828,q_double_v2,0,20.0,moderate,8,v2_realworld,0.506993583662862,1.822695035460993,0.24993304198371527,0.2991751590193203,0.21259842519685038,0.980272960247929,0.0,0.2984884988221699
250,124,72.35383211055283,2.5826612903225805,7.75833333333333,0,4.559333333333333,0.3460734656269904,fcfs,0,20.0,high,6,v2_realworld,0.5834986460528454,0.0,1.0,1.0,0.8636363636363632,0.0,0.0,0.7659090909090909
250,141,62.402777439825776,2.355200945626477,8.333333333333332,259,4.082,0.39963711209279684,carbon,0,20.0,high,6,v2_realworld,0.4425728896441544,1.8368794326241136,0.4684058780358756,0.8603753488182511,1.0,1.0,0.41541496923559385,0.727558623999766
250,219,69.72923976394239,0.9535768645357685,4.1166666666666645,51,1.5956666666666666,0.475013562716821,srtf,0,20.0,high,6,v2_realworld,0.31839835508649494,0.2328767123287671,0.0,0.0,0.0,0.12677844184693499,1.0,0.11267784418469351
250,209,68.37618172068522,1.8014354066985643,7.716666666666666,205,2.56,0.3927961930251929,q_v1,0,20.0,high,6,v2_realworld,0.3271587642138049,0.9808612440191388,0.03304564131324147,0.5204509531501406,0.8537549407114626,0.5339823760876392,0.3623599520454179,0.41872913308083404
250,211,68.27515564457319,2.1133491311216432,7.25,183,2.7796666666666665,0.4195563748199227,q_v2,0,20.0,high,6,v2_realworld,0.32357893670413834,0.8672985781990521,0.01954196881021521,0.7119166129316657,0.7430830039525695,0.47215868542882755,0.5698995956373283,0.43919959076466647
250,207,68.8315845037177,1.6203703703703702,7.058333333333332,239,2.432,0.40912242109230135,q_double_v2,0,20.0,high,6,v2_realworld,0.3325197319020179,1.1545893719806763,0.05326805475787045,0.40930567825700936,0.6976284584980237,0.6285602372558894,0.48897865666555,0.3866659588333064
250,140,85.7918301781345,2.4785714285714286,9.020833333333327,0,3.8886666666666665,0.3382404987486706,fcfs,0,20.0,high,8,v2_realworld,0.612798786986675,0.0,1.0,1.0,1.0,0.0,0.0,0.8
250,159,76.58445911649098,2.315513626834381,7.9499999999999975,271,3.519,0.35355959721595875,carbon,0,20.0,high,8,v2_realworld,0.48166326488359107,1.7044025157232705,0.4549977073952893,0.893516752269468,0.7528846153846159,1.0,0.22688020619562455,0.6488617225079613
250,226,84.11362067373575,0.9472713864306784,4.6875,43,1.2023333333333333,0.4057611464250899,srtf,0,20.0,high,8,v2_realworld,0.37218416227316703,0.1902654867256637,0.0,0.0,0.0,0.11163178003461449,1.0,0.11116317800346145
250,215,82.93805658550322,1.3856589147286822,6.26666666666666,241,1.854,0.36895517279179313,q_v1,0,20.0,high,8,v2_realworld,0.3857584027232708,1.1209302325581396,0.056414860344694985,0.28628454008604354,0.364423076923076,0.6576675534197203,0.4548930601246173,0.27936393972305473
250,220,83.15720478284186,1.9367424242424243,7.587499999999999,221,2.250333333333333,0.381766104710334,q_v2,0,20.0,high,8,v2_realworld,0.377987294467463,1.0045454545454546,0.024117952934928865,0.6461640505334735,0.66923076923077,0.5893827574639383,0.6446266062235083,0.42838272231035696
250,216,86.1483946092538,1.3950617283950617,6.020833333333333,319,1.8436666666666666,0.36284593138314764,q_double_v2,0,20.0,high,8,v2_realworld,0.39883516022802684,1.4768518518518519,0.11076216994952942,0.29242495242041167,0.3076923076923081,0.8664924149241492,0.36441345693830085,0.29726541407573964
160,120,59.41593433894235,3.449305555555555,8.666666666666666,0,3.184895833333333,0.3570545194289405,fcfs,1,10.0,moderate,6,v2_realworld,0.4951327861578529,0.0,1.0,1.0,0.903846153846154,0.0,0.0,0.7759615384615386
160,130,56.41179956099169,2.9871794871794877,9.083333333333332,103,3.0046875,0.3879145380603457,carbon,1,10.0,moderate,6,v2_realworld,0.4339369196999361,0.7923076923076923,0.396466254182113,0.7991120151960583,1.0,0.6543215211754537,0.7435454694921897,0.6883722910697155
160,150,59.459114924238094,1.1488888888888888,4.75,32,0.9510416666666666,0.39855839497871864,srtf,1,10.0,moderate,6,v2_realworld,0.3963940994949206,0.21333333333333335,0.026206623615689772,0.0,0.0,0.1761797752808989,1.0,0.1267902957935813
160,145,57.09184389919453,1.5270114942528732,6.316666666666665,157,1.3776041666666665,0.3653316843982187,q_v1,1,10.0,moderate,6,v2_realworld,0.39373685447720363,1.0827586206896551,0.0,0.16437135534750275,0.3615384615384612,0.8941882991088724,0.19943113407206772,0.23262082977220988
160,147,58.4115663087,2.045918367346939,5.808333333333332,178,1.8411458333333333,0.3585076645005169,q_v2,1,10.0,moderate,6,v2_realworld,0.3973575939367347,1.2108843537414966,0.035708922434232716,0.3899421750225178,0.24423076923076895,1.0,0.035012274211201184,0.2550454775852974
160,146,60.720521689949784,1.6192922374429224,6.791666666666666,170,1.4619791666666666,0.3600987835613814,q_double_v2,1,10.0,moderate,6,v2_realworld,0.41589398417773826,1.1643835616438356,0.21852089460866575,0.2044861504310235,0.47115384615384615,0.9615976604586732,0.07334891241155873,0.33866266202472245
160,145,73.74680333879547,2.573563218390804,5.316666666666665,0,1.8703125,0.27483277670270684,fcfs,1,10.0,moderate,8,v2_realworld,0.5085986437158309,0.0,1.0,1.0,0.3607214428857704,0.0,0.3226296112226779,0.6724433218437105
160,146,70.81741399832985,2.2968036529680362,6.645833333333333,124,1.796875,0.34201955570497233,carbon,1,10.0,moderate,8,v2_realworld,0.4850507808104785,0.8493150684931506,0.24547579610768755,0.8216498799197092,1.0,0.3865146419489788,1.0,0.6388979688165303
160,153,73.50307035836336,1.0217864923747275,4.566666666666667,31,0.4828125,0.3136430554849363,srtf,1,10.0,moderate,8,v2_realworld,0.4804122245644664,0.20261437908496732,0.09684647153588352,0.0,0.0,0.09220774137998514,0.713910961775122,0.11450813535306995
160,152,73.21604151489679,1.3119517543859651,5.120833333333332,208,0.771875,0.2924391795967656,q_v1,1,10.0,moderate,8,v2_realworld,0.48168448365063676,1.368421052631579,0.13761239063418296,0.1869890539963102,0.2665330661322636,0.6227544910179641,0.5001356049676169,0.2644844236528501
160,152,72.56324256002391,1.9298245614035086,5.454166666666666,334,1.2942708333333333,0.2481828062836463,q_v2,1,10.0,moderate,8,v2_realworld,0.4773897536843678,2.1973684210526314,0.0,0.5851602577904456,0.4268537074148291,1.0,0.05394727383819832,0.3291402057956162
160,146,72.84635427151868,1.4737442922374426,5.9375,237,0.8708333333333332,0.24283190281164163,q_double_v2,1,10.0,moderate,8,v2_realworld,0.4989476319967033,1.6232876712328768,0.6907608149665697,0.29125182269168326,0.6593186372745491,0.7387416946928063,0.0,0.5387204785645539
250,158,68.69600603730137,3.592827004219409,10.262500000000001,0,4.059333333333333,0.3770710473209537,fcfs,1,10.0,high,6,v2_realworld,0.4347848483373505,0.0,1.0,1.0,1.0,0.0,0.161446177558491,0.8161446177558491
250,165,64.89302333233765,3.2121212121212115,9.25,167,3.9966666666666666,0.42003036562943996,carbon,1,10.0,high,6,v2_realworld,0.393291050499016,1.0121212121212122,0.6879204586410429,0.8259703073790085,0.802117263843648,0.979014443500425,1.0,0.8043969823111213
250,226,69.57574458059294,1.4052359882005898,5.145833333333333,36,1.5973333333333333,0.4185244714781915,srtf,1,10.0,high,6,v2_realworld,0.3078572769052785,0.1592920353982301,0.04536339544866098,0.0,0.0,0.15408154825903567,0.970605369301862,0.12834588016312112
250,221,66.70350249845768,1.7549019607843137,6.583333333333333,112,2.0346666666666664,0.394900669446184,q_v1,1,10.0,high,6,v2_realworld,0.301825803160442,0.5067873303167421,0.0,0.1598406512109738,0.280944625407166,0.49021017465217576,0.5094753915799368,0.20217284321719753
250,223,68.55402866590734,2.32660687593423,7.0749999999999975,187,2.4606666666666666,0.41483576452896886,q_v2,1,10.0,high,6,v2_realworld,0.3074171689054141,0.8385650224215246,0.042053293459895974,0.42118059590975837,0.37703583061889195,0.8111353254264281,0.8986028461257397,0.364187546702855
250,207,68.86183011236058,2.8973429951690814,7.974999999999999,214,2.818,0.36880011998652207,q_double_v2,1,10.0,high,6,v2_realworld,0.33266584595343274,1.0338164251207729,0.23195144604082077,0.6820776809021487,0.5529315960912049,1.0,0.0,0.4558314413175183
250,187,83.05204072883515,3.3734402852049907,8.5,0,3.0453333333333332,0.35071198678561916,fcfs,1,10.0,high,8,v2_realworld,0.4441285600472468,0.0,1.0,1.0,1.0,0.0,0.15180297157381298,0.8151802971573814
250,193,80.79652347253203,2.8972366148531954,7.933333333333327,183,3.0316666666666667,0.3856106744902531,carbon,1,10.0,high,8,v2_realworld,0.4186348366452437,0.9481865284974094,0.7159235689775393,0.786046004388678,0.847533632286994,0.8790879150846427,0.8323333248689391,0.790807982086981
250,233,83.2767844070994,1.1477110157367667,4.783333333333331,41,0.9946666666666666,0.394208890433952,srtf,1,10.0,high,8,v2_realworld,0.3574110918759631,0.1759656652360515,0.03370769044012959,0.0,0.0,0.16314225643342428,1.0,0.1281119172973878
250,217,81.03546428934624,1.4976958525345623,6.033333333333331,158,1.372,0.34292728699678776,q_v1,1,10.0,high,8,v2_realworld,0.37343531930574303,0.728110599078341,0.21226557570323043,0.15724501699230234,0.33632286995515676,0.6750499076475307,0.0,0.2573276631481334
250,231,81.86318451327712,1.9018759018759017,5.333333333333333,227,1.714,0.36841619868613723,q_v2,1,10.0,high,8,v2_realworld,0.3543860801440568,0.9826839826839827,0.0,0.33883945207735067,0.1479820627802694,0.9110713847555953,0.4970381185639257,0.24557435644248962
250,229,85.52128246262261,1.75764192139738,6.333333333333333,247,1.5596666666666665,0.3548004227568941,q_double_v2,1,10.0,high,8,v2_realworld,0.37345538193284983,1.0786026200873362,0.21248913345568438,0.2740364311272859,0.4170403587443948,1.0,0.23152816925185637,0.35659138954623104
160,120,58.4558008017807,3.449305555555555,8.666666666666666,0,3.184895833333333,0.3570545194289405,fcfs,1,20.0,moderate,6,v2_realworld,0.4871316733481725,0.0,1.0,1.0,0.873605947955391,0.0,0.08198935598677987,0.7766004225875258
160,132,54.164038598570734,2.849747474747475,9.233333333333329,201,2.878645833333333,0.3826996757221666,carbon,1,20.0,moderate,6,v2_realworld,0.410333625746748,1.5227272727272727,0.20615237924672108,0.7393697891796065,1.0,0.8787279913762127,0.6492261774332059,0.6228227074532156
160,150,58.558518822323805,1.1488888888888888,4.75,32,0.9510416666666666,0.39855839497871864,srtf,1,20.0,moderate,6,v2_realworld,0.3903901254821587,0.21333333333333335,0.0,0.0,0.0,0.12310935441370224,1.0,0.11231093544137023
160,144,56.38406678648932,1.4826388888888888,6.820833333333333,175,1.3401041666666667,0.35334772577739243,q_v1,1,20.0,moderate,6,v2_realworld,0.3915560193506203,1.2152777777777777,0.012051635457356566,0.14508241260641191,0.4618959107806695,0.701306543697848,0.0,0.21883918699630936
160,146,57.166574065803786,2.030821917808219,6.104166666666666,253,1.8526041666666664,0.35998435956905045,q_v2,1,20.0,moderate,6,v2_realworld,0.39155187716303963,1.7328767123287672,0.012008818408508072,0.3833796901659832,0.3020446096654277,1.0,0.14679353145835186,0.2710695300383666
160,146,58.78370633707661,1.571917808219178,7.0,244,1.3520833333333333,0.3614326009308185,q_double_v2,1,20.0,moderate,6,v2_realworld,0.40262812559641514,1.6712328767123288,0.1265020085393505,0.18389230327706835,0.5018587360594801,0.9644268774703557,0.17882670830249364,0.3208442062363413
160,145,72.47504807917805,2.573563218390804,5.316666666666665,0,1.8703125,0.27483277670270684,fcfs,1,20.0,moderate,8,v2_realworld,0.49982791778743485,0.0,1.0,1.0,0.3879310344827574,0.0,0.3359023187073842,0.6805729904914278
160,148,68.27061112705171,2.1711711711711716,6.5,246,1.659375,0.3282003515373655,carbon,1,20.0,moderate,8,v2_realworld,0.46128791302061967,1.662162162162162,0.0,0.740689468740322,1.0,0.7546314860854919,1.0,0.5736010423566136
160,153,72.24695907257833,1.0217864923747275,4.566666666666667,31,0.4828125,0.3136430554849363,srtf,1,20.0,moderate,8,v2_realworld,0.47220234687959695,0.20261437908496732,0.28319752228923273,0.0,0.0,0.09198813056379822,0.8188513046684296,0.19020307632445424
160,152,71.7284879122518,1.263157894736842,5.333333333333333,222,0.7255208333333333,0.28752341481132715,q_v1,1,20.0,moderate,8,v2_realworld,0.47189794679113023,1.4605263157894737,0.2752992334771665,0.1555451878581751,0.39655172413793066,0.6630876151803842,0.49382261709398334,0.3422927235505627
160,153,71.33756939120688,1.83714596949891,5.116666666666667,337,1.2119791666666666,0.2478393198126609,q_v2,1,20.0,moderate,8,v2_realworld,0.4662586234719404,2.2026143790849675,0.12897534604356797,0.5254360781769679,0.28448275862068967,1.0,0.0,0.3213492764058148
160,151,71.32354714123923,1.3167770419426048,5.583333333333333,246,0.7692708333333333,0.2570313990092121,q_double_v2,1,20.0,moderate,8,v2_realworld,0.4723413717962863,1.6291390728476822,0.2868048108075021,0.1900985783729438,0.5258620689655169,0.7396388075539921,0.11438478326212659,0.3552692757802056
250,158,68.26146013879294,3.592827004219409,10.262500000000001,0,4.059333333333333,0.3770710473209537,fcfs,1,20.0,high,6,v2_realworld,0.43203455784046163,0.0,1.0,1.0,1.0,0.0,0.27525304341061857,0.8275253043410619
250,169,64.2404479478697,2.913214990138067,8.583333333333332,275,3.802,0.42769482836801964,carbon,1,20.0,high,6,v2_realworld,0.3801209937743769,1.6272189349112427,0.6118245046695245,0.6893331481502594,0.6718241042345273,1.0,1.0,0.7199612323230172
250,226,68.95768082798467,1.4052359882005898,5.145833333333333,36,1.5973333333333333,0.4185244714781915,srtf,1,20.0,high,6,v2_realworld,0.3051224815397552,0.1592920353982301,0.05103494688336696,0.0,0.0,0.09789219629927594,0.8687141080876136,0.1145228618478674
250,222,66.22197900497704,1.7706456456456459,6.579166666666666,134,2.0106666666666664,0.40544058390646165,q_v1,1,20.0,high,6,v2_realworld,0.29829720272512183,0.6036036036036037,0.0,0.16703746485029106,0.2801302931596089,0.37094185094185095,0.6814008039084422,0.20867433174498978
250,221,68.22049126045776,2.4528657616892913,7.583333333333333,237,2.595333333333333,0.40620137107714754,q_v2,1,20.0,high,6,v2_realworld,0.3086900057034288,1.0723981900452488,0.07771054668565751,0.47889654227748435,0.4763843648208468,0.6590374331550801,0.6922924871285125,0.37720708302904793
250,215,67.99977444642595,2.553100775193798,7.624999999999993,312,2.649333333333333,0.3578445439524788,q_double_v2,1,20.0,high,6,v2_realworld,0.31627802068105093,1.4511627906976745,0.13444873304412075,0.5247163562968908,0.4845276872964155,0.8918054968287527,0.0,0.36231279933179955
250,187,82.50993958125878,3.3734402852049907,8.5,0,3.0453333333333332,0.35071198678561916,fcfs,1,20.0,high,8,v2_realworld,0.4412296234291913,0.0,1.0,1.0,1.0,0.0,0.0,0.8
250,196,79.9154328648318,2.691326530612245,7.6875,321,2.8156666666666665,0.3805301390045602,carbon,1,20.0,high,8,v2_realworld,0.4077318003307745,1.6377551020408163,0.6137148186175998,0.6935324686835259,0.7813901345291481,1.0,0.6855235595622421,0.7174065698413764
250,233,82.60124159122405,1.1477110157367667,4.783333333333331,41,0.9946666666666666,0.394208890433952,srtf,1,20.0,high,8,v2_realworld,0.3545117664859401,0.1759656652360515,0.0,0.0,0.0,0.1074432099260626,1.0,0.11074432099260627
250,227,81.07515887924936,1.4269456681350954,5.449999999999998,192,1.3023333333333333,0.3507694506323967,q_v1,1,20.0,high,8,v2_realworld,0.3571592902169575,0.8458149779735683,0.030530317795445034,0.12545760000049064,0.17937219730941703,0.516447774712833,0.0013211020085959445,0.13239706822800104
250,231,82.11256953718164,2.0386002886002887,5.625,273,1.8403333333333332,0.36793495428153883,q_v2,1,20.0,high,8,v2_realworld,0.35546566899212834,1.1818181818181819,0.011000070110270944,0.4002684805759755,0.22645739910313942,0.7216086094590768,0.39595847178376775,0.25227477855385927
250,228,84.24490407418601,1.7379385964912282,6.416666666666666,323,1.5376666666666665,0.3513334806389535,q_double_v2,1,20.0,high,8,v2_realworld,0.36949519330783337,1.4166666666666667,0.17278363822688225,0.2651839057206989,0.43946188340807185,0.8650051921079959,0.014288232062654902,0.3113058677926316
160,99,74.33524435873932,4.131313131313131,12.258333333333333,0,4.896875,0.48857138803970873,fcfs,2,10.0,moderate,6,v2_realworld,0.75086105412868,0.0,1.0,1.0,1.0,0.0,0.06153060008534898,0.8061530600085349
160,119,65.17954968126534,3.5343137254901964,10.783333333333331,117,4.4921875,0.5351257056014506,carbon,2,10.0,moderate,6,v2_realworld,0.5477273082459273,0.9831932773109243,0.24601009792017942,0.8020902089491495,0.7956120092378751,0.48142567371776296,0.6323645599511009,0.5568036017382478
160,151,72.69884354536708,1.1147902869757174,5.041666666666666,44,1.003125,0.5651081842665465,srtf,2,10.0,moderate,6,v2_realworld,0.481449295002431,0.2913907284768212,0.0,0.0,0.0,0.14268097739209865,1.0,0.11426809773920987
160,142,71.60742643552501,1.601525821596244,6.987499999999997,290,1.7328125,0.4835532649119054,q_v1,2,10.0,moderate,6,v2_realworld,0.5042776509544015,2.0422535211267605,0.08473407406568649,0.1613564888242838,0.2696304849884523,1.0,0.0,0.22933584493496012
160,146,73.33046967686744,1.9275114155251138,6.520833333333333,248,2.0046875,0.5020922510431879,q_v2,2,10.0,moderate,6,v2_realworld,0.5022634909374482,1.6986301369863013,0.077257934109934,0.26942316385073245,0.20496535796766746,0.8317430325932924,0.22731904191659844,0.23807245665152935
160,146,73.89942236120305,1.5456621004566207,6.395833333333333,236,1.6489583333333333,0.49080894625719895,q_double_v2,2,10.0,moderate,6,v2_realworld,0.5061604271315278,1.6164383561643836,0.09172254473687201,0.14283724530372166,0.18764434180138573,0.7914974019839396,0.08896681405253117,0.19562784677264305
160,125,93.84294490266245,4.113999999999999,9.333333333333332,0,3.58125,0.45462363180779225,fcfs,2,10.0,moderate,8,v2_realworld,0.7507435592212997,0.0,1.0,1.0,0.7192393736017899,0.0,0.5169525489630553,0.7815050982967531
160,139,84.62175551321178,3.7428057553956835,11.424999999999999,144,3.2692708333333327,0.5002657181773201,carbon,2,10.0,moderate,8,v2_realworld,0.6087896080087178,1.0359712230215827,0.07998142759861873,0.8829415985657048,1.0,0.3698023859393498,0.9698679596295287,0.5885488539295454
160,152,90.66023294759495,0.9429824561403509,3.9749999999999943,54,0.5723958333333333,0.5033022436668269,srtf,2,10.0,moderate,8,v2_realworld,0.5964489009710194,0.35526315789473684,0.0,0.0,0.0,0.12681545636242503,1.0,0.11268154563624251
160,148,92.24757181322542,1.803490990990991,6.633333333333335,351,1.4557291666666665,0.42926114986279906,q_v1,2,10.0,moderate,8,v2_realworld,0.623294404143415,2.3716216216216215,0.17398854553246842,0.2713666900130929,0.3568232662192401,0.8465788573383509,0.26527564636408185,0.31556059586403584
160,143,93.3319572395856,1.8741258741258742,5.158333333333333,297,1.5270833333333331,0.4025282684506497,q_v2,2,10.0,moderate,8,v2_realworld,0.6526710296474518,2.076923076923077,0.36438156261531035,0.293641837393359,0.15883668903803197,0.7413826679649465,0.0,0.30010935345003303
